%time,field.stamp,field.px,field.py,field.vx,field.vy,field.ux,field.uy
6850000000,6849000000,1.2204122383117597,1.7752238072686117,0.38317525173080597,0.3852917252391347,0.2,0.2
6949000000,6949000000,1.2520222181053393,1.743326103622699,0.3880668101633208,0.38885899146481356,0.192450271613698,0.1911530046654648
7049000000,7049000000,1.300340311578546,1.6948329794313437,0.394115620275965,0.39599645512756143,0.1197234453589473,0.11432368823147643
7149000000,7149000000,1.3326424641895245,1.6621488019481154,0.39708569331446536,0.3966870920957544,0.07513326301789136,0.07928502527325842
7252000000,7249000000,1.3815323709034109,1.6128403519024863,0.39923624310733263,0.4003522626769271,0.017183697096331496,0.015773717371950546
7349000000,7349000000,1.4144684956223341,1.5798612714884992,0.3994689221243255,0.4054589845248238,-0.016752316844872217,-0.037563022172933946
7449000000,7449000000,1.4473628134895375,1.5469389767904633,0.3993433905263606,0.40120224465123955,-0.04919866933638595,-0.05340415321341241
7550000000,7549000000,1.4961381789791683,1.4977850728796194,0.39611533975551333,0.3972745034075198,-0.08547919570506779,-0.08642939569642771
7648000000,7649000000,1.531401450621902,1.4724298500318826,0.22786218362802002,0.463624826917983,0.2,-0.2
7749000000,7749000000,1.577133556250055,1.4661258408344071,0.05934091267027203,0.32307184516320686,0.2,0.1294110967831119
7849000000,7849000000,1.6040997881174444,1.4638185439119626,0.059516573726612426,0.3251803233631622,0.2,0.09401279802820373
7950000000,7949000000,1.6452393939088477,1.4606776838220126,0.05964628900560526,0.332459414014384,0.2,0.02375934382675693
8049000000,8049000000,1.6725647138317545,1.4586719810614808,0.05988897711543681,0.32838161332421334,0.2,0.012746832523203855
8151000000,8150000000,1.7134190222331775,1.4558779611662322,0.05932266463468949,0.3264551893523614,0.2,-0.02039954208453776
8249000000,8249000000,1.7405442899144996,1.4541044636917133,0.05842900851776836,0.3266025950944207,0.2,-0.04811301185012784
8349000000,8349000000,1.767721909894715,1.4524410349520067,0.058623781650709944,0.32573210034245664,0.2,-0.07180731957259212
8449000000,8449000000,1.8079681489655695,1.4499746480322486,0.0575178252625011,0.3215384940956204,0.2,-0.0952771568455173
8549000000,8549000000,1.8345554618180735,1.4483359324594571,0.05843928531634757,0.31832954006916264,0.2,-0.1090273402092179
8650000000,8649000000,1.8743204430126597,1.4459842611745586,0.05744874565256328,0.3195549208713089,0.2,-0.15369195930552038
8749000000,8749000000,1.900440370577107,1.4444434632446232,0.05713749694534359,0.31199998043755184,0.2,-0.14959088987459435
8851000000,8849000000,1.9388502508745478,1.4422106342261298,0.05661688402181547,0.30566228956493,0.2,-0.16264821644160987
8949000000,8949000000,1.9639215040822973,1.44073155411391,0.056240575110440116,0.30012341686111765,0.2,-0.16556279305381283
9049000000,9049000000,1.9888237100151531,1.4393243081016653,0.05615336669251725,0.29718741415979766,0.2,-0.17871985965810389
9149000000,9149000000,2.025195212573275,1.4371703060942762,0.05576110423263435,0.2880105321070522,0.2,-0.1783821071836651
9249000000,9249000000,2.0490291091865713,1.435737038752145,0.055780970079655726,0.2841341300414195,0.2,-0.1867092466283924
9349000000,9349000000,2.0843520003147997,1.433607417572688,0.055200463898144314,0.28253233659288884,0.2,-0.2
9449000000,9449000000,2.107501856968912,1.4322172758215785,0.0554807876653413,0.274300896025127,0.2,-0.2
9553000000,9549000000,2.141298030125024,1.4300813579353175,0.055737234515897655,0.2680059436584279,0.2,-0.2
9649000000,9649000000,2.1631801197493576,1.4286709687003052,0.05443099503319816,0.2595174023063491,0.2,-0.2
9753000000,9749000000,2.195314707192996,1.4265576094709511,0.054217151768266345,0.2536216614930444,0.2,-0.2
9849000000,9849000000,2.216193034631206,1.4251741960228355,0.053858195328851416,0.24845660911650763,0.2,-0.2
9949000000,9949000000,2.236622001486785,1.4237748056499562,0.054289495684605754,0.24370265225055926,0.2,-0.2
10050000000,10049000000,2.2665724360435053,1.4216559588602575,0.05395049318461238,0.23610020315590244,0.2,-0.2
10149000000,10149000000,2.2860037385504683,1.4202514743030628,0.052356601483536575,0.22886175464301284,0.2,-0.2
10249000000,10249000000,2.3144156646546037,1.418092915189922,0.052258768666128344,0.22123601651463665,0.2,-0.2
10350000000,10349000000,2.3329157094314237,1.4166154962406996,0.05337558849602596,0.21902681086496345,0.2,-0.2
10452000000,10450000000,2.3598387707019297,1.4145662995571833,0.049680913113679295,0.2132342547429968,0.2,-0.2
10549000000,10549000000,2.3774219825803575,1.4134039507943559,0.05053252836225851,0.20934840681121275,0.2,-0.2
10649000000,10649000000,2.394791553865513,1.412218594798134,0.05004055581960434,0.20399145240170455,0.2,-0.2
10749000000,10749000000,2.4204251529589986,1.4103570557639724,0.05146823722103658,0.19909869173601796,0.2,-0.2
10849000000,10849000000,2.437286593985492,1.409048938147975,0.05367416772306671,0.19873112147995675,0.2,-0.2
10949000000,10949000000,2.462019340801198,1.407063832184292,0.05479180660591018,0.19397366653838932,0.2,-0.2
11049000000,11049000000,2.478157303270791,1.4057034051755284,0.05576011353346544,0.18999303070282708,0.2,-0.2
11150000000,11150000000,2.5019997334636277,1.4036072819051877,0.05684542074390149,0.18524782600481843,0.2,-0.2
11249000000,11249000000,2.5175772695154643,1.4021857311889145,0.056270874333120016,0.1798906922349881,0.2,-0.2
11355000000,11353000000,2.540537598920342,1.399975451859573,0.05734701333463878,0.1751082023838737,0.2,-0.2
11449000000,11449000000,2.555627939161933,1.3984439634642134,0.059192618777723444,0.17487013350174718,0.2,-0.2
11549000000,11549000000,2.570358519691573,1.3969012113036072,0.06007228976753589,0.170917725844204,0.2,-0.2
11650000000,11649000000,2.592099334861598,1.394531016903932,0.061002041455048485,0.16617494519083062,0.2,-0.2
