%time,field.stamp,field.px,field.py,field.vx,field.vy,field.ux,field.uy
6825000000,6825000000,1.4547166082600536,0.782766019906642,0.3888614811851834,-0.20037715474911066,0.2,0.1646760251748134
6926000000,6925000000,1.4948436902480862,0.8192150103125477,0.39635785478698904,-0.19648092841350384,0.2,0.17328355433461806
7025000000,7025000000,1.521333115373855,0.8441807075180895,0.4016023866951725,-0.19145545438547648,0.2,0.16882432382618273
7125000000,7125000000,1.5475823820013632,0.8697214523000479,0.40751067517249284,-0.184873930583407,0.2,0.15770868416586525
7225000000,7225000000,1.5862974126157,0.9090640559915493,0.41445496083837563,-0.17915650239935016,0.2,0.15666679564769947
7326000000,7325000000,1.612158238210243,0.9358278412591943,0.41899480030739383,-0.17574624993574078,0.2,0.1574310209118781
7425000000,7425000000,1.6508226832053539,0.9767947079213631,0.42652948598476426,-0.17195136593957988,0.2,0.16344359708825884
7525000000,7525000000,1.6762425824477818,1.0047299892434018,0.4303117199672823,-0.16458842635071885,0.2,0.14756161257757805
7625000000,7625000000,1.7111962447457811,1.0367901770804586,0.1622238368288901,-0.1909182997923693,0.2,0.2
7725000000,7725000000,1.7360141582975326,1.0381620647340646,0.09142928772264125,-0.3574244916617165,0.2,0.2
7827000000,7826000000,1.7808020629367292,1.0364618552520144,0.08760988502445152,-0.35298655644834503,0.2,0.2
7925000000,7925000000,1.810359918864442,1.035278597318724,0.08388504495691967,-0.3485065469436448,0.2,0.2
8026000000,8025000000,1.8398005964424538,1.0341363992205244,0.08360772424683557,-0.3490870959536485,0.2,0.2
8125000000,8125000000,1.883422052796253,1.0324188619750685,0.0814718477065976,-0.3453564439470441,0.2,0.2
8225000000,8225000000,1.9121663378087626,1.0313003300089543,0.08018934843848619,-0.34211774026214536,0.2,0.2
8325000000,8325000000,1.954933638851627,1.0296998588360546,0.07857922924711014,-0.338154974442083,0.2,0.2
8426000000,8425000000,1.9831319916173011,1.028667029594187,0.07592873245705017,-0.3332548012906492,0.2,0.2
8525000000,8525000000,2.0250377130069364,1.0272128328673027,0.07437060822852185,-0.3292575811743023,0.2,0.2
8625000000,8625000000,2.052765955855823,1.0263037577992602,0.07466517555101151,-0.32960373369714263,0.2,0.2
8727000000,8725000000,2.0801293423859004,1.0254015175716173,0.07363348732677763,-0.3262454567290748,0.2,0.2
8825000000,8825000000,2.120819403253442,1.0241176539656012,0.07203262024649074,-0.32221924695086235,0.2,0.2
8925000000,8925000000,2.1476271385546335,1.0232940797726753,0.06951232555448522,-0.3172283206135599,0.2,0.2
9026000000,9025000000,2.1874370172110638,1.0221575080195655,0.06802974649012575,-0.31313686493947257,0.2,0.2
9125000000,9125000000,2.2137617207177693,1.0214715016847793,0.06853342955678321,-0.3133586087529505,0.2,0.2
9225000000,9225000000,2.2526889990993872,1.0204800627123143,0.0672008938922875,-0.3092175281564026,0.2,0.2
9325000000,9325000000,2.2782920466988412,1.0198570501977393,0.06626889182117125,-0.3057640026459796,0.2,0.2
9427000000,9427000000,2.316333556216152,1.018987519994219,0.06471425864705317,-0.3016749139900443,0.2,0.2
9531000000,9525000000,2.341373986943929,1.0184259865989957,0.06208723650525001,-0.2966939538998913,0.2,0.2
9625000000,9625000000,2.3662800015667957,1.0179495535470364,0.06271445160560611,-0.29685424856213427,0.2,0.2
9725000000,9725000000,2.403075645122759,1.0172538921364236,0.06125818222170876,-0.29270251906451494,0.2,0.2
9826000000,9825000000,2.4272551718564435,1.0168260694444105,0.060484452834407315,-0.28919650664451,0.2,0.2
9927000000,9926000000,2.4631577076423357,1.0162683989799526,0.05915376916198699,-0.28502156540017654,0.2,0.2
10025000000,10025000000,2.48677000873349,1.0159208772674382,0.05663595902552507,-0.2799927895516295,0.2,0.2
10127000000,10126000000,2.521776908871895,1.0154985378499013,0.05544806078708854,-0.27574015708151295,0.2,0.2
10225000000,10225000000,2.544892613134941,1.0152862496511883,0.05610929606094067,-0.27586079390233825,0.2,0.2
10325000000,10325000000,2.5676356227603434,1.0150763518806862,0.05484275065054675,-0.2716132619858312,0.2,0.2
10425000000,10425000000,2.6013778147499416,1.0148400397716912,0.05416887862423289,-0.268062425080442,0.2,0.2
10525000000,10525000000,2.6233969861128146,1.0143793903352722,0.04718835397457222,-0.26153840168076364,0.2,0.2
10625000000,10625000000,2.655703205661656,1.0138276937209103,0.04523301281605813,-0.25431703675904643,0.2,0.2
10725000000,10725000000,2.6768105897501195,1.0135570795047237,0.045481320408091525,-0.25246058710657526,0.2,0.2
10828000000,10825000000,2.707587082266945,1.013191664162427,0.0433240986237432,-0.24520671880052114,0.2,0.2
10925000000,10925000000,2.727539946886448,1.012981495939934,0.041987127104000654,-0.2397050644775069,0.2,0.2
11026000000,11026000000,2.756781124509674,1.012748009347583,0.0398229646122214,-0.2324489698786943,0.2,0.2
11125000000,11125000000,2.775736567075925,1.0126120458103094,0.03676958655161834,-0.22534529713492576,0.2,0.2
11225000000,11225000000,2.7943825645914546,1.0125510199885939,0.03687424358975369,-0.2234669618602569,0.2,0.2
11325000000,11325000000,2.821463451557063,1.012468046121977,0.03465655128943525,-0.21616995055346083,0.2,0.2
11426000000,11425000000,2.8389503948119907,1.0124292263930448,0.03328093524538016,-0.21061933947068928,0.2,0.2
11526000000,11525000000,2.8644876621958453,1.0124211378716437,0.03117692027361116,-0.20333514694561255,0.2,0.2
11625000000,11625000000,2.8809717888836817,1.012407940553375,0.027995235781334643,-0.19620453005246108,0.2,0.2
11728000000,11727000000,2.90496392549386,1.012439851260729,0.025781538291951636,-0.1889139310130566,0.2,0.2
11824000000,11825000000,2.9205181162494114,1.0125014750447978,0.025844201834494263,-0.1869803779085173,0.2,0.2
11927000000,11926000000,2.9429639776241885,1.012547801438412,0.023673874401810846,-0.17968112894150076,0.2,0.2
12025000000,12025000000,2.9573589630802943,1.0125636778219698,0.02232816579291387,-0.17407132074881515,0.2,0.2
12125000000,12125000000,2.971368811237589,1.0125645935149241,0.019349442774777195,-0.16693035848863974,0.2,0.2
12225000000,12225000000,2.9916452702238368,1.0125765915830223,0.01718616198898615,-0.15957097708411172,0.2,0.2
12325000000,12325000000,3.0047220333481977,1.0126041444712135,0.017186973615643503,-0.15761631395807393,0.2,0.2
12426000000,12425000000,3.0234481432592264,1.0125561157794876,0.015047698101838453,-0.15023528006092235,0.2,0.2
12525000000,12525000000,3.035363340295009,1.0124780717062873,0.013585932355328817,-0.14460179319524163,0.2,0.2
12628000000,12627000000,3.05253847562671,1.0123297923872585,0.011593693051997561,-0.1372032416180329,0.2,0.2
